Date,AAPL,JPM,MSFT,NVDA
2023-05-24,169.620361328125,127.04568481445312,307.2596130371094,30.5109920501709
2023-05-25,170.75552368164062,127.3554916381836,319.0761413574219,37.946407318115234
2023-05-26,173.1639862060547,128.54766845703125,325.8997497558594,38.911556243896484
2023-05-30,175.00985717773438,129.03578186035156,324.2550354003906,40.07552719116211
2023-05-31,174.9604949951172,127.39302825927734,321.4942626953125,37.800537109375
2023-06-01,177.76380920410156,129.14842224121094,325.5963439941406,39.734825134277344
2023-06-02,178.61268615722656,131.861328125,328.3570861816406,39.29221725463867
2023-06-05,177.26040649414062,130.56590270996094,328.8857727050781,39.1363525390625
2023-06-06,176.89517211914062,130.80055236816406,326.67315673828125,38.61981201171875
2023-06-07,175.5231475830078,132.06781005859375,316.5894470214844,37.44572448730469
2023-06-08,178.23764038085938,132.1053924560547,318.42999267578125,38.479915618896484
2023-06-09,178.62255859375,132.3682098388672,319.92791748046875,38.739723205566406
2023-06-12,181.41603088378906,132.3588409423828,324.881591796875,39.4511604309082
2023-06-13,180.9422149658203,133.31634521484375,327.2704162597656,40.989959716796875
2023-06-14,181.573974609375,132.8188018798828,330.25634765625,42.963417053222656
2023-06-15,183.6073455810547,134.32073974609375,340.7904357910156,42.619686126708984
2023-06-16,182.5314178466797,134.48031616210938,335.1415100097656,42.65864562988281
2023-06-20,182.62026977539062,133.79505920410156,330.951416015625,43.77378463745117
2023-06-21,181.58384704589844,133.59796142578125,326.5556945800781,43.01137924194336
2023-06-22,184.58453369140625,131.02587890625,332.5765380859375,42.991397857666016
2023-06-23,184.26869201660156,130.34060668945312,327.985107421875,42.17603302001953
2023-06-26,182.87692260742188,130.65975952148438,321.6998596191406,40.60026550292969
2023-06-27,185.63087463378906,130.66912841796875,327.5444641113281,41.84328842163086
2023-06-28,186.80548095703125,130.09654235839844,328.7976379394531,41.084877014160156
2023-06-29,187.14111328125,134.63990783691406,328.01446533203125,40.79011535644531
2023-06-30,191.46453857421875,136.52674865722656,333.3891296386719,42.268959045410156
2023-07-03,189.97401428222656,137.62501525878906,330.8926696777344,42.379859924316406
2023-07-05,188.858642578125,136.70823669433594,331.0492858886719,42.2839469909668
2023-07-06,189.33242797851562,135.3566436767578,334.10382080078125,42.07011795043945
2023-07-07,188.21701049804688,136.4246368408203,330.13885498046875,42.46979522705078
